,DomainLength,TLD,NoOfSubDomain,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,IsHTTPS,HasTitle,HasFavicon,NoOfURLRedirect,HasDescription,NoOfiFrame,HasHiddenFields,HasPasswordField,NoOfImage,NoOfCSS,NoOfJS,label
197466,15,231,1,9,0.409,0,0.0,1,1,0,0,1,0,1,0,7,2,10,1
197468,13,231,1,7,0.35,0,0.0,1,1,1,0,1,0,1,0,36,3,11,1
197470,16,231,1,10,0.435,0,0.0,1,1,1,0,0,4,1,0,3,5,7,1
197474,24,231,1,18,0.581,0,0.0,1,1,0,0,0,0,1,0,11,5,10,1
197483,15,231,1,9,0.409,0,0.0,1,1,0,0,1,1,0,0,13,9,18,1
197488,20,231,1,14,0.519,0,0.0,1,1,1,0,1,0,0,0,84,2,5,1
197489,12,273,1,6,0.316,0,0.0,1,1,1,0,1,2,0,0,28,1,13,1
197494,20,231,1,14,0.519,0,0.0,1,1,1,0,1,2,0,0,22,4,39,1
197498,22,231,1,16,0.552,0,0.0,1,1,1,0,1,1,1,0,14,10,8,1
197501,25,231,1,19,0.594,0,0.0,1,1,1,0,1,6,0,0,5,7,12,1
197514,28,254,1,21,0.6,0,0.0,1,1,0,0,0,4,1,0,9,2,3,1
197515,19,231,1,13,0.5,0,0.0,1,1,0,0,1,8,1,0,11,4,17,1
197521,19,231,1,13,0.5,0,0.0,1,1,0,0,0,0,1,0,20,4,5,1
197522,15,231,1,9,0.409,0,0.0,1,1,0,0,0,0,0,0,1,20,35,1
197526,22,231,1,16,0.552,0,0.0,1,1,1,0,1,3,1,0,35,22,21,1
197528,18,231,1,12,0.48,0,0.0,1,1,1,0,0,0,0,0,17,2,13,1
197529,12,231,1,6,0.316,0,0.0,1,1,1,0,1,0,1,0,35,4,14,1
197532,23,231,1,17,0.567,0,0.0,1,1,1,0,1,5,1,0,53,2,12,1
197534,20,231,1,14,0.519,0,0.0,1,1,1,0,1,0,1,0,22,12,14,1
197542,22,231,1,16,0.552,0,0.0,1,1,0,0,0,0,1,0,83,22,43,1
197556,11,189,1,5,0.278,0,0.0,1,1,1,0,1,0,1,0,23,1,4,1
197560,13,231,1,7,0.35,0,0.0,1,1,0,0,0,0,0,0,30,7,6,1
197561,19,231,1,13,0.5,0,0.0,1,1,0,0,0,0,1,0,6,1,4,1
197562,28,231,1,21,0.6,0,0.0,1,1,0,0,1,0,1,0,12,10,12,1
197564,22,231,1,16,0.552,0,0.0,1,1,0,0,0,0,0,0,75,4,15,1
197565,19,231,1,13,0.5,0,0.0,1,1,1,0,1,2,1,0,51,7,18,1
197577,22,231,1,16,0.552,0,0.0,1,1,0,0,0,0,0,0,21,2,5,1
197582,24,231,1,18,0.581,0,0.0,1,1,0,0,1,0,0,0,37,1,5,1
197592,14,211,1,8,0.381,0,0.0,1,1,0,0,0,0,0,0,27,5,13,1
197604,13,231,1,7,0.35,0,0.0,1,1,1,0,1,1,0,0,5,7,32,1
197607,24,231,1,18,0.581,0,0.0,1,1,1,0,1,3,0,0,18,4,9,1
197611,15,231,1,9,0.409,0,0.0,1,1,1,0,1,2,1,0,24,2,35,1
197613,21,231,1,15,0.536,0,0.0,1,1,1,0,1,4,1,0,29,13,11,1
197614,13,231,1,7,0.35,0,0.0,1,1,1,0,0,2,0,0,10,1,7,1
197625,14,231,1,8,0.381,0,0.0,1,1,1,0,1,1,1,0,13,2,2,1
197629,26,231,1,20,0.606,0,0.0,1,1,1,0,1,0,1,0,27,9,11,1
197630,16,303,1,10,0.435,0,0.0,1,1,0,0,1,0,1,0,11,2,18,1
197632,17,231,1,10,0.417,0,0.0,1,1,1,0,0,1,1,0,22,4,8,1
197637,11,273,1,5,0.278,0,0.0,1,1,0,0,1,3,0,0,52,6,19,1
197638,17,231,1,11,0.458,0,0.0,1,1,1,0,1,6,1,0,34,2,15,1
197643,22,231,1,16,0.552,0,0.0,1,1,0,0,1,0,0,0,50,8,14,1
197645,15,231,1,9,0.409,0,0.0,1,1,1,0,1,2,0,0,29,1,8,1
197654,24,231,1,18,0.581,0,0.0,1,1,0,0,1,0,0,0,37,4,12,1
197659,17,254,1,10,0.417,0,0.0,1,1,1,0,1,0,1,0,25,2,2,1
197664,20,231,1,14,0.519,0,0.0,1,1,1,0,1,7,1,0,9,4,12,1
197671,19,231,1,13,0.5,0,0.0,1,1,1,0,1,0,0,0,24,2,0,1
197677,18,254,1,11,0.44,0,0.0,1,1,1,0,1,0,0,0,25,1,3,1
197680,18,231,1,12,0.48,0,0.0,1,1,0,0,0,0,0,0,1,0,3,1
197683,22,231,1,16,0.552,0,0.0,1,1,1,0,1,1,0,0,21,2,9,1
197685,29,231,1,23,0.639,0,0.0,1,1,1,0,1,1,0,0,25,5,17,1
197688,12,231,1,6,0.316,0,0.0,1,1,1,0,1,1,1,0,6,7,14,1
197692,18,313,1,12,0.48,0,0.0,1,1,1,0,0,0,0,0,26,2,1,1
197696,14,231,1,8,0.381,0,0.0,1,1,1,0,1,0,1,0,27,1,13,1
197706,25,231,1,19,0.594,0,0.0,1,1,0,0,1,2,0,0,8,18,18,1
197709,16,273,1,10,0.435,0,0.0,1,1,1,0,1,2,1,0,13,10,16,1
197710,11,273,1,5,0.278,0,0.0,1,1,1,0,0,2,0,0,21,3,4,1
197712,26,318,1,20,0.606,0,0.0,1,1,0,0,0,0,0,0,24,9,14,1
197713,15,231,1,9,0.409,0,0.0,1,1,1,0,1,1,0,0,22,7,24,1
197714,18,231,1,12,0.48,0,0.0,1,1,1,0,1,3,1,0,10,2,16,1
197717,28,231,1,22,0.629,0,0.0,1,1,0,0,1,0,1,0,1,4,5,1
197720,18,231,1,12,0.48,0,0.0,1,1,0,0,0,0,1,0,33,7,9,1
197726,15,231,1,9,0.409,0,0.0,1,1,0,0,0,0,1,0,25,10,12,1
197729,15,273,1,9,0.409,0,0.0,1,1,1,0,0,0,0,0,36,8,11,1
197731,20,231,1,14,0.519,0,0.0,1,1,1,0,1,0,0,0,5,7,13,1
197734,16,231,1,10,0.435,0,0.0,1,1,1,0,1,0,0,0,38,4,9,1
197745,12,282,1,6,0.316,0,0.0,1,1,1,0,1,0,1,0,12,6,12,1
197747,25,231,1,19,0.594,0,0.0,1,1,0,0,0,3,1,0,26,6,9,1
197752,15,231,1,9,0.409,0,0.0,1,1,1,0,1,0,1,0,11,2,2,1
197757,16,303,1,10,0.435,0,0.0,1,1,1,0,1,0,0,0,25,2,4,1
197758,13,303,1,7,0.35,0,0.0,1,1,1,0,0,0,1,0,79,8,43,1
197762,12,231,1,6,0.316,0,0.0,1,1,1,0,1,2,0,0,2,2,8,1
197763,18,231,1,12,0.48,0,0.0,1,1,1,0,1,0,0,0,100,2,10,1
197766,15,231,1,9,0.409,0,0.0,1,1,1,0,0,6,1,0,61,3,15,1
197772,17,231,1,11,0.458,0,0.0,1,1,0,0,0,1,1,0,20,6,11,1
197781,18,231,1,12,0.48,0,0.0,1,1,1,0,1,0,1,0,13,16,24,1
197784,20,254,1,14,0.519,0,0.0,1,1,1,0,1,1,1,0,39,3,5,1
197785,21,231,1,15,0.536,0,0.0,1,1,1,0,1,0,0,0,9,1,5,1
197794,14,231,1,8,0.381,0,0.0,1,1,0,0,1,1,1,0,6,8,11,1
197798,19,231,1,13,0.5,0,0.0,1,1,0,0,1,2,0,0,12,4,8,1
197800,30,231,1,24,0.649,0,0.0,1,1,0,0,1,2,1,0,43,2,13,1
197802,15,231,1,9,0.409,0,0.0,1,1,1,0,1,2,1,0,2,1,3,1
197805,19,231,1,13,0.5,0,0.0,1,1,0,0,1,4,1,0,6,5,10,1
197808,20,231,1,14,0.519,0,0.0,1,1,0,0,0,0,1,0,3,8,8,1
197811,25,231,1,19,0.594,0,0.0,1,1,0,0,1,2,1,0,38,7,40,1
197814,16,231,1,10,0.435,0,0.0,1,1,1,0,0,2,0,0,27,14,23,1
197815,20,231,1,14,0.519,0,0.0,1,1,1,0,1,0,0,0,20,4,5,1
197819,23,231,1,17,0.567,0,0.0,1,1,1,0,1,0,1,0,33,2,11,1
197821,15,231,1,9,0.409,0,0.0,1,1,1,0,1,0,1,0,50,2,11,1
197824,27,231,1,21,0.618,0,0.0,1,1,1,0,1,3,0,0,28,16,28,1
197827,23,231,1,17,0.567,0,0.0,1,1,0,0,0,1,1,0,48,22,20,1
197835,24,231,1,18,0.581,0,0.0,1,1,0,0,1,1,1,0,5,3,11,1
197846,25,231,1,19,0.594,0,0.0,1,1,0,0,1,0,0,0,23,12,16,1
197848,19,231,1,13,0.5,0,0.0,1,1,0,0,1,6,0,0,31,1,6,1
197851,11,157,1,5,0.278,0,0.0,1,1,1,0,1,0,0,0,8,12,7,1
197853,12,231,1,6,0.316,0,0.0,1,1,1,0,0,2,1,0,39,12,22,1
197860,28,231,1,22,0.629,0,0.0,1,1,1,0,1,0,0,0,36,8,29,1
197861,19,231,1,12,0.462,0,0.0,1,1,0,0,1,0,1,0,7,2,3,1
197862,24,231,1,18,0.581,0,0.0,1,1,1,0,1,0,1,0,5,7,3,1
197882,24,231,1,18,0.581,0,0.0,1,1,1,0,0,0,0,0,33,4,7,1
197889,27,231,1,21,0.618,0,0.0,1,1,0,0,1,1,0,0,25,9,11,1
197895,25,231,1,19,0.594,0,0.0,1,1,1,0,0,2,1,0,93,19,20,1
197896,14,231,1,8,0.381,0,0.0,1,1,1,0,1,0,1,0,49,27,16,1
197897,19,231,1,13,0.5,0,0.0,1,1,0,0,0,0,1,0,15,3,5,1
197899,18,231,1,12,0.48,0,0.0,1,1,0,0,1,1,1,0,16,12,12,1
197929,23,231,1,17,0.567,0,0.0,1,1,1,0,1,1,1,0,4,7,6,1
197931,16,231,1,10,0.435,0,0.0,1,1,1,0,1,2,1,0,14,1,6,1
197932,16,254,1,10,0.435,0,0.0,1,1,0,0,1,0,0,0,1,7,4,1
197947,15,231,1,9,0.409,0,0.0,1,1,1,0,1,2,0,0,29,1,6,1
197948,25,254,1,19,0.594,0,0.0,1,1,0,0,1,0,0,0,17,2,5,1
197950,26,231,1,20,0.606,0,0.0,1,1,1,0,0,9,0,0,42,3,6,1
197952,19,231,1,13,0.5,0,0.0,1,1,1,0,1,0,0,0,24,2,12,1
197961,18,231,1,12,0.48,0,0.0,1,1,1,0,1,1,0,0,39,6,14,1
197967,15,231,1,9,0.409,0,0.0,1,1,0,0,1,2,0,0,4,15,12,1
197969,14,231,1,8,0.381,0,0.0,1,1,0,0,1,1,1,0,7,14,11,1
197970,15,271,1,9,0.409,0,0.0,1,1,1,0,1,3,0,0,64,6,7,1
197980,13,231,1,7,0.35,0,0.0,1,1,0,0,1,8,1,0,8,5,22,1
197982,20,231,1,14,0.519,0,0.0,1,1,0,0,1,0,0,0,10,3,9,1
197984,23,231,1,17,0.567,0,0.0,1,1,1,0,0,3,0,0,16,5,7,1
197992,24,231,1,18,0.581,0,0.0,1,1,1,0,1,2,1,0,42,2,17,1
197995,15,231,1,9,0.409,0,0.0,1,1,0,0,1,1,0,0,6,1,2,1
197997,22,231,1,15,0.517,0,0.0,1,1,1,0,1,0,1,0,10,2,8,1
197998,17,231,1,11,0.458,0,0.0,1,1,0,0,0,2,1,0,16,0,18,1
198002,17,231,1,11,0.458,0,0.0,1,1,1,0,1,1,0,0,12,4,6,1
198003,17,170,1,11,0.458,0,0.0,1,1,1,0,1,4,1,0,62,3,23,1
198021,20,231,1,14,0.519,0,0.0,1,1,0,0,1,6,1,0,18,1,6,1
198024,20,231,1,14,0.519,0,0.0,1,1,0,0,0,6,0,0,63,1,0,1
198029,20,231,1,14,0.519,0,0.0,1,1,1,0,1,1,1,0,14,25,40,1
198046,20,231,1,14,0.519,0,0.0,1,1,1,0,1,1,1,0,17,8,8,1
198048,22,231,1,16,0.552,0,0.0,1,1,0,0,0,0,1,0,28,11,20,1
198056,17,231,1,11,0.458,0,0.0,1,1,1,0,1,0,1,0,40,3,7,1
198057,26,231,1,20,0.606,0,0.0,1,1,0,0,1,0,0,0,40,10,6,1
198060,26,231,1,20,0.606,0,0.0,1,1,0,0,1,1,1,0,21,5,29,1
198065,24,231,1,16,0.516,0,0.0,1,1,0,0,1,0,1,0,16,18,30,1
198072,9,275,1,3,0.188,0,0.0,1,1,1,0,0,0,1,0,19,7,9,1
198074,11,231,1,5,0.278,0,0.0,1,1,1,0,1,0,1,0,17,2,15,1
198081,18,231,1,12,0.48,0,0.0,1,1,0,0,1,1,1,0,23,12,17,1
198084,18,231,1,12,0.48,0,0.0,1,1,0,0,0,3,0,0,27,29,41,1
198097,16,282,1,10,0.435,0,0.0,1,1,1,0,1,0,0,0,32,5,18,1
198098,16,231,1,10,0.435,0,0.0,1,1,1,0,1,0,1,0,9,12,22,1
198105,19,231,1,13,0.5,0,0.0,1,1,0,0,1,0,0,0,16,1,1,1
198111,18,132,1,12,0.48,0,0.0,1,1,1,0,1,0,1,0,50,16,3,1
198119,18,231,1,12,0.48,0,0.0,1,1,1,0,1,1,1,0,39,8,24,1
198123,14,231,1,8,0.381,0,0.0,1,1,1,0,1,0,0,0,19,2,6,1
198124,16,231,1,10,0.435,0,0.0,1,1,1,0,1,2,0,0,26,3,8,1
198130,16,231,1,10,0.435,0,0.0,1,1,1,0,1,0,0,0,3,1,1,1
198131,20,231,1,14,0.519,0,0.0,1,1,0,0,1,0,0,0,47,7,10,1
198132,28,231,1,22,0.629,0,0.0,1,1,0,0,0,0,0,0,14,2,11,1
198133,12,273,1,6,0.316,0,0.0,1,1,1,0,0,0,0,0,59,13,15,1
198136,23,231,1,15,0.5,0,0.0,1,1,1,0,1,0,0,0,16,1,0,1
198140,15,231,1,9,0.409,0,0.0,1,1,0,0,1,0,1,0,11,3,13,1
198141,22,231,1,16,0.552,0,0.0,1,1,1,0,1,0,1,0,77,1,4,1
198147,23,231,1,17,0.567,0,0.0,1,1,0,0,0,0,1,0,14,16,29,1
198149,14,231,1,8,0.381,0,0.0,1,1,0,0,0,1,0,0,45,6,5,1
198151,13,231,1,7,0.35,0,0.0,1,1,1,0,1,1,0,0,3,0,11,1
198152,9,337,1,3,0.188,0,0.0,1,1,0,0,0,1,0,0,27,14,20,1
198153,31,231,1,25,0.658,0,0.0,1,1,1,0,1,1,0,0,46,2,1,1
198154,26,231,1,20,0.606,0,0.0,1,1,0,0,1,0,0,0,9,14,30,1
198168,16,231,1,10,0.435,0,0.0,1,1,1,0,1,2,1,0,57,1,7,1
198173,22,231,1,16,0.552,0,0.0,1,1,0,0,1,1,1,0,45,13,7,1
198181,15,231,1,9,0.409,0,0.0,1,1,0,0,1,3,1,0,25,7,13,1
198188,15,231,1,9,0.409,0,0.0,1,1,1,0,0,0,1,0,16,12,16,1
198190,19,231,1,13,0.5,0,0.0,1,1,0,0,1,0,0,0,4,9,32,1
198196,10,254,1,4,0.235,0,0.0,1,1,1,0,1,1,0,0,59,9,23,1
198198,19,254,1,13,0.5,0,0.0,1,1,0,0,1,0,1,0,0,2,7,1
198208,23,231,1,16,0.533,0,0.0,1,1,0,0,1,0,0,0,20,6,13,1
198211,22,231,1,16,0.552,0,0.0,1,1,1,0,1,8,1,0,36,1,7,1
198216,25,231,1,19,0.594,0,0.0,1,1,1,0,1,0,1,0,13,12,19,1
198218,14,231,1,8,0.381,0,0.0,1,1,0,0,1,1,1,0,7,13,19,1
198224,22,231,1,16,0.552,0,0.0,1,1,0,0,1,0,1,0,11,21,32,1
198226,16,280,1,10,0.435,0,0.0,1,1,1,0,1,0,0,0,10,5,12,1
198240,12,231,1,6,0.316,0,0.0,1,1,0,0,1,0,1,0,2,1,1,1
198241,20,254,1,13,0.481,0,0.0,1,1,1,0,1,0,1,0,17,6,18,1
198249,16,231,1,10,0.435,0,0.0,1,1,1,0,1,0,0,0,38,4,5,1
198251,27,231,1,21,0.618,0,0.0,1,1,0,0,0,0,1,0,13,8,18,1
198255,11,254,1,5,0.278,0,0.0,1,1,1,0,1,2,1,0,24,2,8,1
198260,13,231,1,7,0.35,0,0.0,1,1,1,0,0,0,0,0,11,1,4,1
198269,15,231,1,9,0.409,0,0.0,1,1,1,0,1,2,0,0,20,7,13,1
198275,16,280,1,10,0.435,0,0.0,1,1,1,0,1,0,0,0,9,4,2,1
198283,19,231,1,13,0.5,0,0.0,1,1,0,0,0,7,1,0,31,31,36,1
198288,16,231,1,9,0.391,0,0.0,1,1,1,0,1,5,0,0,4,11,15,1
198296,14,303,1,8,0.381,0,0.0,1,1,0,0,1,0,0,0,11,21,31,1
198297,11,280,1,5,0.278,0,0.0,1,1,1,0,1,2,0,0,18,20,38,1
198298,22,231,1,15,0.517,0,0.0,1,1,0,0,0,0,0,0,61,4,4,1
198299,17,231,1,11,0.458,0,0.0,1,1,1,0,1,2,0,0,73,9,9,1
198309,21,231,1,15,0.536,0,0.0,1,1,0,0,1,7,0,0,41,32,22,1
198310,14,204,1,8,0.381,0,0.0,1,1,1,0,1,3,0,0,10,6,8,1
198316,19,231,1,13,0.5,0,0.0,1,1,0,0,1,0,1,0,18,24,28,1
198320,19,231,1,13,0.5,0,0.0,1,1,0,0,1,1,0,0,13,2,2,1
198321,21,320,1,15,0.536,0,0.0,1,1,1,0,1,0,0,0,48,5,8,1
198323,14,231,1,8,0.381,0,0.0,1,1,0,0,1,2,1,0,40,4,6,1
198330,14,231,1,8,0.381,0,0.0,1,1,0,0,0,0,1,0,16,13,24,1
198331,22,170,1,16,0.552,0,0.0,1,1,0,0,1,0,1,0,53,1,0,1
198337,13,254,1,6,0.3,0,0.0,1,1,1,0,1,1,1,0,8,4,12,1
198345,25,231,1,19,0.594,0,0.0,1,1,0,0,1,0,0,0,7,1,0,1
198352,18,231,1,11,0.44,0,0.0,1,1,1,0,0,5,0,0,16,6,12,1
198361,19,231,1,12,0.462,0,0.0,1,1,1,0,1,0,1,0,9,8,11,1
198365,19,231,1,13,0.5,0,0.0,1,1,1,0,1,1,0,0,13,15,27,1
198377,18,231,1,12,0.48,0,0.0,1,1,0,0,0,4,1,0,17,5,6,1
198378,35,231,1,27,0.643,0,0.0,1,1,0,0,1,1,0,0,8,2,9,1
198381,18,231,1,12,0.48,0,0.0,1,1,1,0,1,1,1,0,10,14,31,1
198383,20,231,1,14,0.519,0,0.0,1,1,1,0,1,0,1,0,38,27,32,1
198386,21,231,1,15,0.536,0,0.0,1,1,0,0,1,0,0,0,13,7,13,1
198391,26,231,1,20,0.606,0,0.0,1,1,1,0,1,0,1,0,43,7,39,1
198409,18,231,1,12,0.48,0,0.0,1,1,0,0,1,0,0,0,18,8,8,1
198413,16,231,1,10,0.435,0,0.0,1,1,0,0,1,4,0,0,23,0,8,1
198415,24,231,1,18,0.581,0,0.0,1,1,1,0,0,0,1,0,9,1,3,1
198418,24,231,1,18,0.581,0,0.0,1,1,0,0,1,0,1,0,20,10,14,1
198423,17,231,1,11,0.458,0,0.0,1,1,0,0,1,0,1,0,19,24,33,1
198432,19,231,1,13,0.5,0,0.0,1,1,1,0,1,2,1,0,20,9,24,1
198437,23,231,1,17,0.567,0,0.0,1,1,1,0,0,0,0,0,22,24,36,1
198441,16,231,1,10,0.435,0,0.0,1,1,0,0,1,1,1,0,76,4,8,1
198443,24,231,1,18,0.581,0,0.0,1,1,1,0,1,0,0,0,31,6,6,1
198444,25,231,1,19,0.594,0,0.0,1,1,0,0,1,2,1,0,61,1,9,1
198460,17,231,1,11,0.458,0,0.0,1,1,0,0,0,2,0,0,23,5,6,1
198463,14,231,1,8,0.381,0,0.0,1,1,1,0,1,1,0,0,17,2,7,1
198467,20,231,1,14,0.519,0,0.0,1,1,1,0,1,0,0,0,14,1,3,1
198468,23,231,1,17,0.567,0,0.0,1,1,0,0,0,2,1,0,30,25,26,1
198472,21,231,1,15,0.536,0,0.0,1,1,0,0,1,0,0,0,18,7,17,1
198473,24,231,1,17,0.548,0,0.0,1,1,1,0,0,1,0,0,28,3,5,1
198474,19,231,1,13,0.5,0,0.0,1,1,1,0,1,0,0,0,9,5,6,1
198475,15,231,1,9,0.409,0,0.0,1,1,1,0,0,2,0,0,22,7,8,1
198485,19,231,1,13,0.5,0,0.0,1,1,0,0,0,0,0,0,29,16,18,1
198488,25,231,1,19,0.594,0,0.0,1,1,1,0,0,2,1,0,58,32,32,1
198491,18,231,1,12,0.48,0,0.0,1,1,1,0,1,0,1,0,4,1,12,1
198497,24,231,1,17,0.548,0,0.0,1,1,0,0,1,0,0,0,5,2,10,1
198507,25,140,1,19,0.594,0,0.0,1,1,0,0,0,0,1,0,16,10,16,1
198509,11,211,1,5,0.278,0,0.0,1,1,1,0,1,0,1,0,5,8,7,1
198512,20,273,1,14,0.519,0,0.0,1,1,1,0,0,2,0,0,27,8,17,1
198515,17,231,1,11,0.458,0,0.0,1,1,1,0,0,0,1,0,9,20,16,1
198518,18,231,1,12,0.48,0,0.0,1,1,1,0,1,2,0,0,14,3,16,1
198523,15,231,1,9,0.409,0,0.0,1,1,1,0,0,0,0,0,81,16,25,1
198524,15,231,1,9,0.409,0,0.0,1,1,0,0,1,2,0,0,85,4,15,1
198527,15,252,1,9,0.409,0,0.0,1,1,1,0,1,2,1,0,19,1,7,1
198530,12,303,1,6,0.316,0,0.0,1,1,1,0,1,2,0,0,11,2,10,1
198533,17,231,1,11,0.458,0,0.0,1,1,1,0,1,0,1,0,5,7,17,1
198535,28,231,1,22,0.629,0,0.0,1,1,0,0,1,0,1,0,7,4,12,1
198539,21,231,1,15,0.536,0,0.0,1,1,0,0,1,2,1,0,18,2,5,1
198553,27,231,1,21,0.618,0,0.0,1,1,0,0,1,0,1,0,12,2,9,1
198555,18,231,1,12,0.48,0,0.0,1,1,1,0,1,0,0,0,44,6,14,1
198556,20,231,1,13,0.481,0,0.0,1,1,0,0,0,2,0,0,11,9,13,1
198558,23,231,1,17,0.567,0,0.0,1,1,1,0,1,1,1,0,57,9,35,1
198559,16,231,1,10,0.435,0,0.0,1,1,0,0,1,0,0,0,23,5,3,1
198560,20,231,1,14,0.519,0,0.0,1,1,1,0,0,0,1,0,11,3,5,1
198578,20,231,1,14,0.519,0,0.0,1,1,1,0,1,1,1,0,10,13,16,1
198579,13,231,1,7,0.35,0,0.0,1,1,1,0,0,2,1,0,20,2,20,1
198582,22,231,1,14,0.483,0,0.0,1,1,1,0,1,0,0,0,23,5,8,1
198583,13,273,1,7,0.35,0,0.0,1,1,1,0,1,0,1,0,26,5,4,1
198584,15,231,1,9,0.409,0,0.0,1,1,1,0,0,4,0,0,43,9,20,1
198585,18,254,1,12,0.48,0,0.0,1,1,1,0,1,2,1,0,93,1,8,1
198588,19,231,1,13,0.5,0,0.0,1,1,1,0,1,1,1,0,48,4,8,1
198595,14,164,1,8,0.381,0,0.0,1,1,1,0,1,0,0,0,38,3,14,1
198609,20,231,1,14,0.519,0,0.0,1,1,1,0,1,1,0,0,4,8,5,1
198612,20,231,1,14,0.519,0,0.0,1,1,1,0,1,0,0,0,0,5,3,1
198618,18,231,1,12,0.48,0,0.0,1,1,1,0,1,1,1,0,42,4,26,1
198628,20,231,1,14,0.519,0,0.0,1,1,0,0,0,0,0,0,3,8,8,1
198635,16,231,1,10,0.435,0,0.0,1,1,0,0,0,8,0,0,4,1,2,1
198636,27,231,1,21,0.618,0,0.0,1,1,0,0,1,0,0,0,16,8,12,1
198637,11,280,1,5,0.278,0,0.0,1,1,1,0,1,0,0,0,30,3,3,1
198642,33,231,1,27,0.675,0,0.0,1,1,1,0,1,0,0,0,25,12,18,1
198645,13,231,1,7,0.35,0,0.0,1,1,0,0,1,0,0,0,4,13,7,1
198647,12,231,1,6,0.316,0,0.0,1,1,1,0,1,1,1,0,5,1,10,1
198656,16,231,1,10,0.435,0,0.0,1,1,1,0,1,0,0,0,0,4,9,1
198657,18,231,1,12,0.48,0,0.0,1,1,1,0,1,0,0,0,20,3,11,1
198667,20,231,1,14,0.519,0,0.0,1,1,0,0,1,0,1,0,23,27,36,1
198672,16,231,1,10,0.435,0,0.0,1,1,1,0,1,0,1,0,26,2,9,1
198677,28,231,1,22,0.629,0,0.0,1,1,0,0,1,3,1,0,8,5,13,1
198683,16,231,1,10,0.435,0,0.0,1,1,1,0,1,0,0,0,10,6,8,1
198687,20,231,1,14,0.519,0,0.0,1,1,1,0,1,0,1,0,46,27,42,1
198690,22,231,1,16,0.552,0,0.0,1,1,1,0,1,0,1,0,67,1,6,1
198691,25,231,1,19,0.594,0,0.0,1,1,1,0,1,0,0,0,22,5,12,1
198693,22,231,1,16,0.552,0,0.0,1,1,1,0,1,1,0,0,31,2,14,1
198696,24,189,1,18,0.581,0,0.0,1,1,0,0,0,1,1,0,13,9,12,1
198697,36,231,1,27,0.628,0,0.0,1,1,1,0,1,0,0,0,7,10,3,1
198707,15,231,1,9,0.409,0,0.0,1,1,1,0,1,7,1,0,77,0,2,1
198718,28,254,1,22,0.629,0,0.0,1,1,0,0,1,1,1,0,37,26,22,1
198720,17,231,1,11,0.458,0,0.0,1,1,1,0,1,2,0,0,45,3,20,1
198723,18,231,1,12,0.48,0,0.0,1,1,1,0,1,0,0,0,26,12,9,1
198725,24,231,1,18,0.581,0,0.0,1,1,1,0,1,0,0,0,42,3,9,1
198732,19,231,1,13,0.5,0,0.0,1,1,1,0,1,1,1,0,52,4,10,1
198738,20,231,1,14,0.519,0,0.0,1,1,1,0,1,2,0,0,13,9,26,1
198739,17,231,1,11,0.458,0,0.0,1,1,0,0,0,6,0,0,33,0,0,1
198749,16,231,1,10,0.435,0,0.0,1,1,0,0,1,1,1,0,26,1,26,1
198751,21,231,1,14,0.5,0,0.0,1,1,0,0,1,3,1,0,37,4,12,1
198753,31,231,1,23,0.605,0,0.0,1,1,1,0,1,7,1,0,43,3,20,1
198756,18,231,1,11,0.44,0,0.0,1,1,0,0,1,2,0,0,16,3,18,1
198762,14,189,1,8,0.381,0,0.0,1,1,1,0,1,0,0,0,52,3,15,1
198765,13,231,1,7,0.35,0,0.0,1,1,1,0,1,0,0,0,8,5,6,1
198767,23,231,1,17,0.567,0,0.0,1,1,1,0,0,6,0,0,13,7,4,1
198770,22,231,1,16,0.552,0,0.0,1,1,0,0,1,0,0,0,81,3,7,1
198780,27,254,1,19,0.559,0,0.0,1,1,1,0,0,0,1,0,43,12,21,1
198783,19,231,1,13,0.5,0,0.0,1,1,1,0,1,3,1,0,75,30,25,1
198787,29,231,1,23,0.639,0,0.0,1,1,0,0,1,2,1,0,29,12,29,1
198791,20,231,1,14,0.519,0,0.0,1,1,1,0,0,2,0,0,65,2,2,1
198792,25,231,1,19,0.594,0,0.0,1,1,0,0,1,4,0,0,34,1,4,1
198795,18,189,1,12,0.48,0,0.0,1,1,0,0,1,0,0,0,13,4,18,1
198797,24,231,1,18,0.581,0,0.0,1,1,1,0,1,0,0,0,11,3,7,1
198799,11,273,1,5,0.278,0,0.0,1,1,0,0,0,0,0,0,18,2,10,1
198802,13,231,1,7,0.35,0,0.0,1,1,1,0,1,0,1,0,45,5,7,1
198811,22,231,1,16,0.552,0,0.0,1,1,0,0,0,0,0,0,38,4,10,1
198821,18,231,1,12,0.48,0,0.0,1,1,1,0,1,2,0,0,59,7,12,1
198828,14,231,1,8,0.381,0,0.0,1,1,0,0,1,0,1,0,7,2,12,1
198837,18,231,1,12,0.48,0,0.0,1,1,1,0,1,4,1,0,40,1,23,1
198842,30,231,1,24,0.649,0,0.0,1,1,1,0,1,1,1,0,36,1,4,1
198843,16,231,1,10,0.435,0,0.0,1,1,0,0,1,2,0,0,17,2,6,1
198850,23,303,1,16,0.533,0,0.0,1,1,1,0,1,4,0,0,62,2,2,1
198857,18,231,1,12,0.48,0,0.0,1,1,0,0,0,0,1,0,44,3,5,1
198863,20,231,1,14,0.519,0,0.0,1,1,0,0,1,1,0,0,34,4,20,1
